VOLCANX020,NUMBER,NAME,LOCATION,STATUS,ELEV,TYPE,SbUnitID,TIMEFRAME,LAT,LON
3,,TREE,S,83709,6238,6238 S LONE TREE,,Boise,43.54625268,-116.2835697
4,,TREE,S,83709,6241,6241 S LONE TREE,,Boise,43.54617762,-116.2839325
5,,MOON,S,83709,6253,6253 S MOON,,Boise,43.54605753,-116.2829535
5,,MOON,S,83709,6252,6252 S MOON,,Boise,43.54604135,-116.2826014
6,,NEPTUNE,S,83709,6264,6264 S NEPTUNE,,Boise,43.54603926,-116.2816134
6,,NEPTUNE,S,83709,6265,6265 S NEPTUNE,,Boise,43.54602554,-116.2819969
6,,TREE,S,83709,6263,6263 S LONE TREE,,Boise,43.54599298,-116.2839309
7,,MOON,S,83709,6277,6277 S MOON,,Boise,43.54585737,-116.2829367
8,,TREE,S,83709,6282,6282 S LONE TREE,,Boise,43.54584557,-116.2835566
7,,MOON,S,83709,6274,6274 S MOON,,Boise,43.54583886,-116.2826053
9,,NEPTUNE,S,83709,6297,6297 S NEPTUNE,,Boise,43.54582754,-116.2819923
9,,NEPTUNE,S,83709,6296,6296 S NEPTUNE,,Boise,43.5458301,-116.2816144
8,,TREE,S,83709,6285,6285 S LONE TREE,,Boise,43.54580165,-116.2839292
1,,MOON,S,83709,6311,6311 S MOON,,Boise,43.54566164,-116.2829255
0,,TREE,S,83709,6304,6304 S LONE TREE,,Boise,43.54565417,-116.283571
2,,NEPTUNE,S,83709,6328,6328 S NEPTUNE,,Boise,43.54564766,-116.2816194
1,,MOON,S,83709,6316,6316 S MOON,,Boise,43.54562969,-116.2826072
2,,NEPTUNE,S,83709,6329,6329 S NEPTUNE,,Boise,43.54562067,-116.2819811
0,,TREE,S,83709,6307,6307 S LONE TREE,,Boise,43.54559476,-116.2839217
3,,MOON,S,83709,6333,6333 S MOON,,Boise,43.5454748,-116.2829182
2,,TREE,S,83709,6326,6326 S LONE TREE,,Boise,43.54546948,-116.2835807
4,,NEPTUNE,S,83709,6340,6340 S NEPTUNE,,Boise,43.54544521,-116.2816138
3,,MOON,S,83709,6338,6338 S MOON,,Boise,43.54543171,-116.2825989
2,,TREE,S,83709,6329,6329 S LONE TREE,,Boise,43.54538783,-116.2839199
6,,UNIVERSAL,S,83709,6364,6364 S UNIVERSAL,,Boise,43.54525886,-116.2805421
6,,UNIVERSAL,S,83709,6365,6365 S UNIVERSAL,,Boise,43.54523035,-116.2809233
5,,TREE,S,83709,6351,6351 S LONE TREE,,Boise,43.54528378,-116.2838861
8,,UNIVERSAL,S,83709,6386,6386 S UNIVERSAL,,Boise,43.54507427,-116.2805311
7,,TREE,S,83709,6373,6373 S LONE TREE,,Boise,43.54518332,-116.2837943
5,,GALILEO,W,83709,8157,8157 W GALILEO,,Boise,43.54511481,-116.2835106
3,,GALILEO,W,83709,8139,8139 W GALILEO,,Boise,43.54511144,-116.2832777
2,,GALILEO,W,83709,8121,8121 W GALILEO,,Boise,43.54510802,-116.2830543
9,,GALILEO,W,83709,8093,8093 W GALILEO,,Boise,43.54510935,-116.2824613
6,,GALILEO,W,83709,8067,8067 W GALILEO,,Boise,43.54506385,-116.2822186
4,,GALILEO,W,83709,8041,8041 W GALILEO,,Boise,43.5450225,-116.2820042
1,,GALILEO,W,83709,8015,8015 W GALILEO,,Boise,43.54495904,-116.2817897
8,,GALILEO,W,83709,7989,7989 W GALILEO,,Boise,43.54491813,-116.2815501
6,,GALILEO,W,83709,7963,7963 W GALILEO,,Boise,43.54491277,-116.2812653
3,,GALILEO,W,83709,7937,7937 W GALILEO,,Boise,43.54490723,-116.2810183
1,,GALILEO,W,83709,7911,7911 W GALILEO,,Boise,43.54489732,-116.2807514
4,,GALILEO,W,83709,8048,8048 W GALILEO,,Boise,43.545274,-116.2821176
7,,TREE,S,83709,6479,6479 S LONE TREE,,Boise,43.54397105,-116.283931
3,,STRUCK,S,83709,6530,6530 S STAR STRUCK,,Boise,43.54351149,-116.2869007
9,,ORBIT,W,83709,8095,8095 W ORBIT,,Boise,43.54392989,-116.2824378
5,,TREE,S,83709,6250,6250 S LONE TREE,,Boise,43.5460247,-116.283561
9,,TARP,W,83709,8695,8695 W TARP,,Boise,43.54131411,-116.2903774
8,,GALILEO,W,83709,7988,7988 W GALILEO,,Boise,43.54514875,-116.2815122
1,,TREE,S,83709,6511,6511 S LONE TREE,,Boise,43.54376969,-116.2839122
6,,ORBIT,W,83709,8068,8068 W ORBIT,,Boise,43.54416828,-116.2822823
4,,ORBIT,W,83709,8046,8046 W ORBIT,,Boise,43.54410703,-116.2820348
2,,ORBIT,W,83709,8024,8024 W ORBIT,,Boise,43.54401687,-116.2818106
0,,ORBIT,W,83709,8000,8000 W ORBIT,,Boise,43.54391473,-116.2816183
8,,ORBIT,W,83709,7988,7988 W ORBIT,,Boise,43.54380399,-116.2814307
4,,ORBIT,W,83709,8047,8047 W ORBIT,,Boise,43.54385476,-116.2821838
2,,ORBIT,W,83709,8023,8023 W ORBIT,,Boise,43.54379489,-116.2819721
7,,ORBIT,W,83709,7972,7972 W ORBIT,,Boise,43.54369177,-116.2812298
0,,ORBIT,W,83709,8005,8005 W ORBIT,,Boise,43.54368701,-116.28176
5,,ORBIT,W,83709,7954,7954 W ORBIT,,Boise,43.54355762,-116.2810995
3,,ORBIT,W,83709,7936,7936 W ORBIT,,Boise,43.54344107,-116.2809089
7,,ORBIT,W,83709,7975,7975 W ORBIT,,Boise,43.54341773,-116.281501
1,,ORBIT,W,83709,7918,7918 W ORBIT,,Boise,43.54333743,-116.2807421
9,,ORBIT,W,83709,7890,7890 W ORBIT,,Boise,43.54322227,-116.2805478
5,,ORBIT,W,83709,7951,7951 W ORBIT,,Boise,43.54322715,-116.2814299
3,,ORBIT,W,83709,7933,7933 W ORBIT,,Boise,43.54311378,-116.2811314
7,,ORBIT,W,83709,7872,7872 W ORBIT,,Boise,43.54293848,-116.2801532
9,,SOLAR,S,83709,6394,6394 S SOLAR,,Boise,43.54469722,-116.2795426
2,,SOLAR,S,83709,6420,6420 S SOLAR,,Boise,43.54450861,-116.2795485
4,,SOLAR,S,83709,6442,6442 S SOLAR,,Boise,43.54432305,-116.2795233
6,,SOLAR,S,83709,6464,6464 S SOLAR,,Boise,43.54413748,-116.2795019
3,,UNIVERSAL,S,83709,6235,6235 S UNIVERSAL,,Boise,43.54620919,-116.2808467
1,,SOLAR,S,83709,6218,6218 S SOLAR,,Boise,43.54622775,-116.2806383
2,,SOLAR,S,83709,6226,6226 S SOLAR,,Boise,43.5461546,-116.2803671
4,,SOLAR,S,83709,6244,6244 S SOLAR,,Boise,43.54607862,-116.2801138
6,,UNIVERSAL,S,83709,6263,6263 S UNIVERSAL,,Boise,43.54599294,-116.280881
6,,SOLAR,S,83709,6262,6262 S SOLAR,,Boise,43.54597341,-116.2798828
8,,SOLAR,S,83709,6280,6280 S SOLAR,,Boise,43.5458574,-116.279648
9,,UNIVERSAL,S,83709,6292,6292 S UNIVERSAL,,Boise,43.54581602,-116.2805112
9,,UNIVERSAL,S,83709,6291,6291 S UNIVERSAL,,Boise,43.54580559,-116.2809114
9,,SOLAR,S,83709,6299,6299 S SOLAR,,Boise,43.54572723,-116.2799663
1,,UNIVERSAL,S,83709,6319,6319 S UNIVERSAL,,Boise,43.54561429,-116.2809041
1,,UNIVERSAL,S,83709,6318,6318 S UNIVERSAL,,Boise,43.54561382,-116.2805273
0,,STAR,W,83709,7808,7808 W BRIGHT STAR,,Boise,43.54558226,-116.2794184
1,,SOLAR,S,83709,6311,6311 S SOLAR,,Boise,43.54543095,-116.2798701
3,,UNIVERSAL,S,83709,6336,6336 S UNIVERSAL,,Boise,43.54542236,-116.2805549
3,,UNIVERSAL,S,83709,6337,6337 S UNIVERSAL,,Boise,43.54541852,-116.2808995
2,,SOLAR,S,83709,6322,6322 S SOLAR,,Boise,43.54530527,-116.2794819
2,,SOLAR,S,83709,6323,6323 S SOLAR,,Boise,43.54522885,-116.2798646
5,,SOLAR,S,83709,6356,6356 S SOLAR,,Boise,43.54508996,-116.2794763
5,,SOLAR,S,83709,6357,6357 S SOLAR,,Boise,43.54504298,-116.2798337
7,,SOLAR,S,83709,6378,6378 S SOLAR,,Boise,43.54490095,-116.2794935
7,,SOLAR,S,83709,6379,6379 S SOLAR,,Boise,43.54485952,-116.2798359
9,,SOLAR,S,83709,6395,6395 S SOLAR,,Boise,43.54466784,-116.2798882
2,,SOLAR,S,83709,6421,6421 S SOLAR,,Boise,43.54440473,-116.2798784
4,,SOLAR,S,83709,6443,6443 S SOLAR,,Boise,43.54421863,-116.2798588
6,,SOLAR,S,83709,6465,6465 S SOLAR,,Boise,43.54403525,-116.2798459
7,,SOLAR,S,83709,6477,6477 S SOLAR,,Boise,43.54371672,-116.2798698
8,,ORBIT,W,83709,7887,7887 W ORBIT,,Boise,43.54297451,-116.2807931
1,,GROVE,S,83709,6514,6514 S MAPLE GROVE,,Boise,43.54366254,-116.2939359
9,,ZEUS,S,83709,6598,6598 S ZEUS,,Boise,43.54280716,-116.2800031
1,,ZEUS,S,83709,6616,6616 S ZEUS,,Boise,43.54268692,-116.2798323
2,,SOLAR,S,83709,6629,6629 S SOLAR,,Boise,43.54266312,-116.2807581
3,,ZEUS,S,83709,6634,6634 S ZEUS,,Boise,43.5425847,-116.2796542
4,,SOLAR,S,83709,6646,6646 S SOLAR,,Boise,43.54250892,-116.2804304
4,,SOLAR,S,83709,6647,6647 S SOLAR,,Boise,43.5424518,-116.2807431
6,,ZEUS,S,83709,6662,6662 S ZEUS,,Boise,43.54244606,-116.2794946
6,,ZEUS,S,83709,6663,6663 S ZEUS,,Boise,43.54231117,-116.2798569
7,,SOLAR,S,83709,6674,6674 S SOLAR,,Boise,43.54228503,-116.2804284
7,,SOLAR,S,83709,6675,6675 S SOLAR,,Boise,43.54223406,-116.280745
8,,ZEUS,S,83709,6688,6688 S ZEUS,,Boise,43.54222617,-116.2794785
8,,ZEUS,S,83709,6689,6689 S ZEUS,,Boise,43.54212678,-116.2798251
9,,SOLAR,S,83709,6692,6692 S SOLAR,,Boise,43.54209255,-116.2804182
0,,ZEUS,S,83709,6700,6700 S ZEUS,,Boise,43.54203815,-116.2795052
9,,SOLAR,S,83709,6693,6693 S SOLAR,,Boise,43.5420132,-116.2807524
0,,ZEUS,S,83709,6701,6701 S ZEUS,,Boise,43.54193494,-116.2798263
1,,SOLAR,S,83709,6710,6710 S SOLAR,,Boise,43.54191564,-116.2804515
2,,ZEUS,S,83709,6722,6722 S ZEUS,,Boise,43.54186241,-116.2795065
1,,SOLAR,S,83709,6711,6711 S SOLAR,,Boise,43.54179547,-116.2807543
2,,ZEUS,S,83709,6723,6723 S ZEUS,,Boise,43.54172684,-116.2798556
3,,SOLAR,S,83709,6738,6738 S SOLAR,,Boise,43.54171698,-116.2804413
4,,ZEUS,S,83709,6746,6746 S ZEUS,,Boise,43.54170714,-116.2794938
6,,ZEUS,S,83709,6768,6768 S ZEUS,,Boise,43.54151538,-116.279478
3,,SOLAR,S,83709,6739,6739 S SOLAR,,Boise,43.54158696,-116.2807788
7,,CORONA,W,83709,7971,7971 W CORONA,,Boise,43.54141528,-116.2799076
1,,CORONA,W,83709,8015,8015 W CORONA,,Boise,43.54140986,-116.280411
9,,CORONA,W,83709,7993,7993 W CORONA,,Boise,43.54140782,-116.2801857
9,,BLACKBERRY,W,83709,8597,8597 W BLACKBERRY,,Boise,43.54205986,-116.2891526
8,,STAR,W,83709,7786,7786 W BRIGHT STAR,,Boise,43.54557483,-116.2790629
7,,STAR,W,83709,7774,7774 W BRIGHT STAR,,Boise,43.54545196,-116.2787912
5,,STAR,W,83709,7752,7752 W BRIGHT STAR,,Boise,43.54532424,-116.2785676
3,,STAR,W,83709,7730,7730 W BRIGHT STAR,,Boise,43.54521312,-116.278313
1,,STAR,W,83709,7718,7718 W BRIGHT STAR,,Boise,43.54511356,-116.2780802
7,,STAR,W,83709,7775,7775 W BRIGHT STAR,,Boise,43.54518916,-116.2789634
9,,STAR,W,83709,7692,7692 W BRIGHT STAR,,Boise,43.5450586,-116.2778063
8,,STAR,W,83709,7684,7684 W BRIGHT STAR,,Boise,43.54494268,-116.2775508
5,,STAR,W,83709,7753,7753 W BRIGHT STAR,,Boise,43.54508772,-116.2787181
3,,STAR,W,83709,7731,7731 W BRIGHT STAR,,Boise,43.54496331,-116.278448
6,,STAR,W,83709,7666,7666 W BRIGHT STAR,,Boise,43.54484774,-116.277318
6,,STAR,W,83709,7664,7664 W BRIGHT STAR,,Boise,43.54477831,-116.2771694
1,,STAR,W,83709,7717,7717 W BRIGHT STAR,,Boise,43.54485692,-116.2781708
4,,STAR,W,83709,7648,7648 W BRIGHT STAR,,Boise,43.54472283,-116.2770049
9,,STAR,W,83709,7691,7691 W BRIGHT STAR,,Boise,43.54475504,-116.277922
2,,STAR,W,83709,7622,7622 W BRIGHT STAR,,Boise,43.54463039,-116.2767533
3,,LUNA,S,83709,6434,6434 S LUNA,,Boise,43.54458145,-116.278959
5,,LUNA,S,83709,6450,6450 S LUNA,,Boise,43.5445758,-116.2786242
8,,STAR,W,83709,7683,7683 W BRIGHT STAR,,Boise,43.54465413,-116.2776128
9,,STAR,W,83709,7598,7598 W BRIGHT STAR,,Boise,43.54454259,-116.276498
1,,ESTRELLA,W,83709,7716,7716 W ESTRELLA,,Boise,43.54436649,-116.2780256
5,,LUNA,S,83709,6451,6451 S LUNA,,Boise,43.54435047,-116.2788692
5,,ESTRELLA,W,83709,7651,7651 W ESTRELLA,,Boise,43.54438794,-116.2772623
9,,ESTRELLA,W,83709,7695,7695 W ESTRELLA,,Boise,43.54420198,-116.2776345
1,,ESTRELLA,W,83709,7717,7717 W ESTRELLA,,Boise,43.54409973,-116.2778721
7,,SOLAR,S,83709,6476,6476 S SOLAR,,Boise,43.54391404,-116.2794763
7,,ESTRELLA,W,83709,7776,7776 W ESTRELLA,,Boise,43.54390168,-116.279035
2,,ESTRELLA,W,83709,7729,7729 W ESTRELLA,,Boise,43.54396435,-116.2780988
4,,ESTRELLA,W,83709,7741,7741 W ESTRELLA,,Boise,43.54384523,-116.2783522
6,,ESTRELLA,W,83709,7769,7769 W ESTRELLA,,Boise,43.54374768,-116.2786135
2,,ESTRELLA,W,83709,7825,7825 W ESTRELLA,,Boise,43.54364594,-116.2795825
7,,ESTRELLA,W,83709,7777,7777 W ESTRELLA,,Boise,43.5436291,-116.278906
2,,ESTRELLA,W,83709,7823,7823 W ESTRELLA,,Boise,43.54362149,-116.2794453
9,,ESTRELLA,W,83709,7795,7795 W ESTRELLA,,Boise,43.54359829,-116.279176
1,,GROVE,S,83709,6810,6810 S MAPLE GROVE,,Boise,43.54129461,-116.2939646
0,,TARP,W,83709,8901,8901 W TARP,,Boise,43.54140316,-116.2929977
5,,TARP,W,83709,8855,8855 W TARP,,Boise,43.54131601,-116.2918883
7,,GROVE,S,83709,6870,6870 S MAPLE GROVE,,Boise,43.54082277,-116.2938265
6,,LUNA,S,83709,6464,6464 S LUNA,,Boise,43.54427365,-116.2784179
7,,ESTRELLA,W,83709,7673,7673 W ESTRELLA,,Boise,43.54429942,-116.2773968
4,,ESTRELLA,W,83709,7744,7744 W ESTRELLA,,Boise,43.5440581,-116.2788733
8,,ZEUS,S,83709,6780,6780 S ZEUS,,Boise,43.54129742,-116.2794893
8,,ZEUS,S,83709,6789,6789 S ZEUS,,Boise,43.54112567,-116.2798365
9,,ZEUS,S,83709,6792,6792 S ZEUS,,Boise,43.54111374,-116.279465
0,,ZEUS,S,83709,6805,6805 S ZEUS,,Boise,43.54094058,-116.2798236
2,,ZEUS,S,83709,6824,6824 S ZEUS,,Boise,43.54070793,-116.2794671
3,,ZEUS,S,83709,6831,6831 S ZEUS,,Boise,43.54062062,-116.2798688
0,,GROVE,S,83709,6200,6200 S MAPLE GROVE,,Boise,43.54613026,-116.2937685
9,,ZITHER,S,83709,6294,6294 S ZITHER,,Boise,43.54573295,-116.2920095
9,,ZITHER,S,83709,6295,6295 S ZITHER,,Boise,43.54572764,-116.2924057
0,,ZITHER,S,83709,6301,6301 S ZITHER,,Boise,43.5456134,-116.292382
0,,ZITHER,S,83709,6300,6300 S ZITHER,,Boise,43.54560862,-116.292015
1,,ZITHER,S,83709,6312,6312 S ZITHER,,Boise,43.54550415,-116.2920301
1,,ZITHER,S,83709,6313,6313 S ZITHER,,Boise,43.54548585,-116.292379
9,,GROVE,S,83709,6390,6390 S MAPLE GROVE,,Boise,43.54542114,-116.2939131
2,,ZITHER,S,83709,6327,6327 S ZITHER,,Boise,43.54537646,-116.2923818
2,,ZITHER,S,83709,6326,6326 S ZITHER,,Boise,43.54537659,-116.292029
4,,ZITHER,S,83709,6340,6340 S ZITHER,,Boise,43.54526547,-116.2920346
4,,ZITHER,S,83709,6341,6341 S ZITHER,,Boise,43.54525057,-116.292392
5,,ZITHER,S,83709,6356,6356 S ZITHER,,Boise,43.54514419,-116.2920486
5,,ZITHER,S,83709,6357,6357 S ZITHER,,Boise,43.54513282,-116.2923871
7,,ZITHER,S,83709,6373,6373 S ZITHER,,Boise,43.54501344,-116.2923974
7,,ZITHER,S,83709,6372,6372 S ZITHER,,Boise,43.54501325,-116.2920427
9,,ZITHER,S,83709,6397,6397 S ZITHER,,Boise,43.54488594,-116.2923868
0,,ZITHER,S,83709,6401,6401 S ZITHER,,Boise,43.54477477,-116.2924037
1,,ZITHER,S,83709,6414,6414 S ZITHER,,Boise,43.54466972,-116.292033
1,,ZITHER,S,83709,6415,6415 S ZITHER,,Boise,43.54463899,-116.2923667
0,,GROVE,S,83709,6400,6400 S MAPLE GROVE,,Boise,43.54459786,-116.2939151
2,,ZITHER,S,83709,6429,6429 S ZITHER,,Boise,43.54451598,-116.2923835
2,,ZITHER,S,83709,6428,6428 S ZITHER,,Boise,43.54451444,-116.2920231
4,,ZITHER,S,83709,6443,6443 S ZITHER,,Boise,43.54439609,-116.2923956
4,,ZITHER,S,83709,6442,6442 S ZITHER,,Boise,43.54439454,-116.2920353
5,,ZITHER,S,83709,6457,6457 S ZITHER,,Boise,43.54410352,-116.2926344
7,,ZITHER,S,83709,6471,6471 S ZITHER,,Boise,43.54410104,-116.2924742
9,,ZITHER,S,83709,6495,6495 S ZITHER,,Boise,43.54410178,-116.2923186
5,,ZITHER,S,83709,6456,6456 S ZITHER,,Boise,43.54410084,-116.2918293
7,,ZITHER,S,83709,6470,6470 S ZITHER,,Boise,43.5440935,-116.2920027
8,,ZITHER,S,83709,6484,6484 S ZITHER,,Boise,43.54408644,-116.2921535
8,,LUNAR,S,83709,6287,6287 S LUNAR,,Boise,43.54585073,-116.2913809
9,,ORBIT,W,83709,8695,8695 W ORBIT,,Boise,43.54545032,-116.2907194
4,,ORBIT,W,83709,8345,8345 W ORBIT,,Boise,43.54411957,-116.2861338
4,,ORBIT,W,83709,8540,8540 W ORBIT,,Boise,43.54543707,-116.2884083
2,,SOLAR,S,83709,6222,6222 S SOLAR,,Boise,43.54621296,-116.2805015
4,,UNIVERSAL,S,83709,6247,6247 S UNIVERSAL,,Boise,43.54613038,-116.2810777
0,,LUNAR,S,83709,6400,6400 S LUNAR,,Boise,43.54472934,-116.2906298
0,,GALILEO,W,83709,7903,7903 W GALILEO,,Boise,43.54493072,-116.2805906
7,,ZEUS,S,83709,6670,6670 S ZEUS,,Boise,43.54234347,-116.2795097
8,,MADRONAWOOD,W,83709,8080,8080 W MADRONAWOOD,,Boise,43.54009313,-116.2835634
2,,MADRONAWOOD,W,83709,8028,8028 W MADRONAWOOD,,Boise,43.54008988,-116.2831561
7,,MADRONAWOOD,W,83709,7976,7976 W MADRONAWOOD,,Boise,43.5400871,-116.2826489
1,,MADRONAWOOD,W,83709,7912,7912 W MADRONAWOOD,,Boise,43.54008638,-116.2816987
5,,MADRONAWOOD,W,83709,7954,7954 W MADRONAWOOD,,Boise,43.54006882,-116.2821199
9,,MADRONAWOOD,W,83709,7890,7890 W MADRONAWOOD,,Boise,43.53992633,-116.2814249
9,,MADRONAWOOD,W,83709,7897,7897 W MADRONAWOOD,,Boise,43.53971613,-116.2814645
8,,MADRONAWOOD,W,83709,8087,8087 W MADRONAWOOD,,Boise,43.53974625,-116.2837509
4,,MADRONAWOOD,W,83709,8049,8049 W MADRONAWOOD,,Boise,43.53974815,-116.2833436
2,,MADRONAWOOD,W,83709,8023,8023 W MADRONAWOOD,,Boise,43.53972026,-116.28289
5,,MADRONAWOOD,W,83709,7955,7955 W MADRONAWOOD,,Boise,43.53971539,-116.2820943
1,,MADRONAWOOD,W,83709,7917,7917 W MADRONAWOOD,,Boise,43.53959123,-116.2816919
7,,MADRONAWOOD,W,83709,7971,7971 W MADRONAWOOD,,Boise,43.53970491,-116.2825071
2,,SOUTHDALE,S,83709,6523,6523 S SOUTHDALE,,Boise,43.54364048,-116.3136014
1,,RUDDSDALE,S,83709,6519,6519 S RUDDSDALE,,Boise,43.54360289,-116.3119531
1,,IRONWOOD,S,83709,6517,6517 S IRONWOOD,,Boise,43.54363829,-116.3103527
4,,SOUTHDALE,S,83709,6545,6545 S SOUTHDALE,,Boise,43.54338278,-116.3136065
5,,RUDDSDALE,S,83709,6551,6551 S RUDDSDALE,,Boise,43.54336554,-116.3119811
5,,IRONWOOD,S,83709,6555,6555 S IRONWOOD,,Boise,43.54337921,-116.3103588
6,,SOUTHDALE,S,83709,6565,6565 S SOUTHDALE,,Boise,43.54312491,-116.3136117
8,,RUDDSDALE,S,83709,6583,6583 S RUDDSDALE,,Boise,43.54310767,-116.3119863
9,,IRONWOOD,S,83709,6591,6591 S IRONWOOD,,Boise,43.5431198,-116.3103639
0,,SOUTHDALE,S,83709,6605,6605 S SOUTHDALE,,Boise,43.5428672,-116.3136168
0,,RUDDSDALE,S,83709,6607,6607 S RUDDSDALE,,Boise,43.5428498,-116.3119914
1,,IRONWOOD,S,83709,6613,6613 S IRONWOOD,,Boise,43.54286072,-116.310369
4,,GROVE,S,83709,6643,6643 S MAPLE GROVE,,Boise,43.54275583,-116.2949077
2,,SOUTHDALE,S,83709,6629,6629 S SOUTHDALE,,Boise,43.54260933,-116.3136219
4,,RUDDSDALE,S,83709,6645,6645 S RUDDSDALE,,Boise,43.54259209,-116.3119965
4,,IRONWOOD,S,83709,6641,6641 S IRONWOOD,,Boise,43.54260148,-116.3103751
7,,SOUTHDALE,S,83709,6673,6673 S SOUTHDALE,,Boise,43.54235145,-116.3136271
8,,RUDDSDALE,S,83709,6689,6689 S RUDDSDALE,,Boise,43.54233422,-116.3120017
7,,IRONWOOD,S,83709,6677,6677 S IRONWOOD,,Boise,43.54234239,-116.3103793
0,,SOUTHDALE,S,83709,6701,6701 S SOUTHDALE,,Boise,43.54209375,-116.3136322
0,,RUDDSDALE,S,83709,6705,6705 S RUDDSDALE,,Boise,43.54207652,-116.3120068
9,,IRONWOOD,S,83709,6699,6699 S IRONWOOD,,Boise,43.54208315,-116.3103854
2,,SOUTHDALE,S,83709,6721,6721 S SOUTHDALE,,Boise,43.54183587,-116.3136374
2,,RUDDSDALE,S,83709,6723,6723 S RUDDSDALE,,Boise,43.54181864,-116.312012
1,,IRONWOOD,S,83709,6719,6719 S IRONWOOD,,Boise,43.54182253,-116.3103905
5,,SOUTHDALE,S,83709,6753,6753 S SOUTHDALE,,Boise,43.541578,-116.3136425
5,,RUDDSDALE,S,83709,6755,6755 S RUDDSDALE,,Boise,43.54156076,-116.3120171
4,,IRONWOOD,S,83709,6747,6747 S IRONWOOD,,Boise,43.54156072,-116.3103956
7,,SOUTHDALE,S,83709,6777,6777 S SOUTHDALE,,Boise,43.54131192,-116.3136703
8,,IRONWOOD,S,83709,6781,6781 S IRONWOOD,,Boise,43.54129871,-116.3104026
0,,SOUTHDALE,S,83709,6803,6803 S SOUTHDALE,,Boise,43.54105405,-116.3136754
4,,LITTLEWOOD,W,83709,10481,10481 W LITTLEWOOD,,Boise,43.54099216,-116.3128376
4,,LITTLEWOOD,W,83709,10445,10445 W LITTLEWOOD,,Boise,43.54098851,-116.3124982
4,,LITTLEWOOD,W,83709,10419,10419 W LITTLEWOOD,,Boise,43.54098504,-116.3121597
4,,LITTLEWOOD,W,83709,10403,10403 W LITTLEWOOD,,Boise,43.54098105,-116.3118203
3,,LITTLEWOOD,W,83709,10377,10377 W LITTLEWOOD,,Boise,43.54097757,-116.3114799
3,,LITTLEWOOD,W,83709,10355,10355 W LITTLEWOOD,,Boise,43.54097393,-116.3111405
3,,LITTLEWOOD,W,83709,10323,10323 W LITTLEWOOD,,Boise,43.54097027,-116.3108021
3,,IRONWOOD,S,83709,6833,6833 S IRONWOOD,,Boise,43.54062284,-116.3104188
5,,BRAMBLEWOOD,W,83709,10583,10583 W BRAMBLEWOOD,,Boise,43.54022889,-116.314124
2,,SOUTHDALE,S,83709,6921,6921 S SOUTHDALE,,Boise,43.540101,-116.3136822
4,,MOSSYWOOD,W,83709,10463,10463 W MOSSYWOOD,,Boise,43.53973101,-116.3128023
4,,MOSSYWOOD,W,83709,10429,10429 W MOSSYWOOD,,Boise,43.53972943,-116.312429
4,,MOSSYWOOD,W,83709,10411,10411 W MOSSYWOOD,,Boise,43.53972785,-116.3120519
3,,MOSSYWOOD,W,83709,10387,10387 W MOSSYWOOD,,Boise,43.5397263,-116.311671
3,,MOSSYWOOD,W,83709,10361,10361 W MOSSYWOOD,,Boise,43.53972458,-116.3112864
3,,MOSSYWOOD,W,83709,10335,10335 W MOSSYWOOD,,Boise,43.53972304,-116.3109008
7,,IRONWOOD,S,83709,6971,6971 S IRONWOOD,,Boise,43.53955033,-116.310402
1,,SOUTHDALE,S,83709,7011,7011 S SOUTHDALE,,Boise,43.53890988,-116.3136654
8,,SOUTHDALE,S,83709,7081,7081 S SOUTHDALE,,Boise,43.53848852,-116.313657
4,,TRESTLEWOOD,W,83709,10443,10443 W TRESTLEWOOD,,Boise,43.53855098,-116.3124832
4,,TRESTLEWOOD,W,83709,10421,10421 W TRESTLEWOOD,,Boise,43.53855317,-116.312141
3,,TRESTLEWOOD,W,83709,10399,10399 W TRESTLEWOOD,,Boise,43.53855398,-116.3118017
3,,TRESTLEWOOD,W,83709,10363,10363 W TRESTLEWOOD,,Boise,43.53855462,-116.3114614
3,,TRESTLEWOOD,W,83709,10337,10337 W TRESTLEWOOD,,Boise,43.53855543,-116.311123
3,,TRESTLEWOOD,W,83709,10309,10309 W TRESTLEWOOD,,Boise,43.53855624,-116.3107836
3,,TRESTLEWOOD,W,83709,10301,10301 W TRESTLEWOOD,,Boise,43.53855687,-116.3104433
2,,TRESTLEWOOD,W,83709,10259,10259 W TRESTLEWOOD,,Boise,43.53855751,-116.310104
1,,RAVENSWOOD,S,83709,7119,7119 S RAVENSWOOD,,Boise,43.53827274,-116.3096768
1,,TRESTLEWOOD,W,83709,10175,10175 W TRESTLEWOOD,,Boise,43.5385729,-116.3088597
1,,TRESTLEWOOD,W,83709,10133,10133 W TRESTLEWOOD,,Boise,43.53857353,-116.3085213
1,,TRESTLEWOOD,W,83709,10107,10107 W TRESTLEWOOD,,Boise,43.53857433,-116.3081819
0,,TRESTLEWOOD,W,83709,10079,10079 W TRESTLEWOOD,,Boise,43.53857513,-116.3078416
0,,TRESTLEWOOD,W,83709,10055,10055 W TRESTLEWOOD,,Boise,43.53857575,-116.3075032
2,,MUIRWOOD,S,83709,7129,7129 S MUIRWOOD,,Boise,43.53825403,-116.3071003
0,,SOUTHDALE,S,83709,7107,7107 S SOUTHDALE,,Boise,43.53824127,-116.3136622
1,,MISTYGLEN,S,83709,7113,7113 S MISTYGLEN,,Boise,43.53825362,-116.3053914
4,,SOUTHDALE,S,83709,7143,7143 S SOUTHDALE,,Boise,43.53799454,-116.3136665
